match_id,date,team,performance_index,team_wins_last_5,ad_campaign_spend,sentiment_score,historical_avg_merch_sales,merch_sales
107,21-05-2008,Chennai Super Kings,44.36709135374461,2.0,13561,0.4426110517664867,149575,164185
454,21-05-2013,Chennai Super Kings,44.36709135374461,3.0,36854,0.4535608923386262,51813,60211
232,22-04-2010,Chennai Super Kings,44.36709135374461,3.0,74505,0.3673545205546535,143027,160999
257,22-04-2011,Chennai Super Kings,44.36709135374461,2.0,62251,0.615458428185937,173489,201082
410,22-04-2013,Chennai Super Kings,44.36709135374461,3.0,32662,0.3546573502725594,134381,147192
538,22-04-2015,Chennai Super Kings,44.36709135374461,4.0,18392,0.6965327508453713,299880,343507
7913,22-04-2018,Chennai Super Kings,44.36709135374461,4.0,40535,0.6962822634045458,105276,124003
302,22-05-2011,Chennai Super Kings,44.36709135374461,3.0,88603,0.4614939738140494,91243,108538
507,22-05-2014,Chennai Super Kings,44.36709135374461,3.0,62256,0.5328495370129817,243984,276224
575,22-05-2015,Chennai Super Kings,44.36709135374461,3.0,99135,0.4927716521929576,110272,131066
7950,22-05-2018,Chennai Super Kings,44.36709135374461,3.0,45222,0.590182480036169,283772,321802
192,23-03-2010,Chennai Super Kings,44.36709135374461,2.0,87373,0.6274677338564759,223123,259874
11137,23-03-2019,Chennai Super Kings,44.36709135374461,3.0,89575,0.5257996992120066,259926,296230
67,23-04-2008,Chennai Super Kings,44.36709135374461,4.0,94651,0.5469116709781063,263808,302142
125,23-04-2009,Chennai Super Kings,44.36709135374461,3.0,73335,0.43793957360604835,115618,133091
467,23-04-2014,Chennai Super Kings,44.36709135374461,3.0,20965,0.5436713966890339,51920,59675
11332,23-04-2019,Chennai Super Kings,44.36709135374461,4.0,34538,0.5162762078923981,156121,175708
173,23-05-2009,Chennai Super Kings,44.36709135374461,3.0,80592,0.4088205511248643,258291,287482
379,23-05-2012,Chennai Super Kings,44.36709135374461,3.0,18110,0.49859628906568887,126872,141347
110,24-05-2008,Chennai Super Kings,44.36709135374461,3.0,89309,0.4616817482013927,131132,152184
304,24-05-2011,Chennai Super Kings,44.36709135374461,3.0,37266,0.43905044181819414,52093,60407
510,24-05-2014,Chennai Super Kings,44.36709135374461,3.0,62992,0.3853508792400432,62905,74065
576,24-05-2015,Chennai Super Kings,44.36709135374461,3.0,92948,0.5062502733249475,171759,198457
194,25-03-2010,Chennai Super Kings,44.36709135374461,2.0,16910,0.42195259936746565,205423,224463
234,25-04-2010,Chennai Super Kings,44.36709135374461,3.0,10206,0.45288918276973006,80981,89349
262,25-04-2011,Chennai Super Kings,44.36709135374461,3.0,97054,0.607512427521729,123903,148676
414,25-04-2013,Chennai Super Kings,44.36709135374461,3.0,97897,0.5632116101268378,120821,144233
470,25-04-2014,Chennai Super Kings,44.36709135374461,4.0,33419,0.40212333521387467,159200,175358
542,25-04-2015,Chennai Super Kings,44.36709135374461,5.0,60636,0.5351891067906436,284313,320822
7917,25-04-2018,Chennai Super Kings,44.36709135374461,5.0,60015,0.5132780698264156,132289,151884
380,25-05-2012,Chennai Super Kings,44.36709135374461,5.0,64268,0.6701696208533461,166506,195263
11141,26-03-2019,Chennai Super Kings,44.36709135374461,5.0,97939,0.6383145000872275,265093,308742
71,26-04-2008,Chennai Super Kings,44.36709135374461,5.0,28141,0.3466251274290164,128513,140249
11335,26-04-2019,Chennai Super Kings,44.36709135374461,4.0,90356,0.5861127668958601,200946,233550
457,26-05-2013,Chennai Super Kings,44.36709135374461,3.0,81910,0.6265197251623699,232003,269278
131,27-04-2009,Chennai Super Kings,44.36709135374461,2.0,66044,0.5559359208728332,188746,216349
264,27-04-2011,Chennai Super Kings,44.36709135374461,2.0,77214,0.4664587856305809,100516,117628
474,27-04-2014,Chennai Super Kings,44.36709135374461,2.0,43827,0.7413393915117137,275646,320911
114,27-05-2008,Chennai Super Kings,44.36709135374461,3.0,65820,0.5651409280927022,241758,275678
381,27-05-2012,Chennai Super Kings,44.36709135374461,3.0,72623,0.6976544273728228,275923,321698
7953,27-05-2018,Chennai Super Kings,44.36709135374461,4.0,91734,0.6351478429473507,119212,143542
198,28-03-2010,Chennai Super Kings,44.36709135374461,3.0,85450,0.5464134660223303,183498,212109
74,28-04-2008,Chennai Super Kings,44.36709135374461,3.0,32299,0.44202990885263727,180970,200212
343,28-04-2012,Chennai Super Kings,44.36709135374461,2.0,53585,0.4975895121847499,140009,159314
418,28-04-2013,Chennai Super Kings,44.36709135374461,3.0,74044,0.47780875472064466,249570,280837
547,28-04-2015,Chennai Super Kings,44.36709135374461,3.0,52557,0.37854810443507303,211015,232259
7920,28-04-2018,Chennai Super Kings,44.36709135374461,3.0,59080,0.5650281574959704,247467,281353
307,28-05-2011,Chennai Super Kings,44.36709135374461,3.0,12693,0.656735300195941,94816,108552
515,28-05-2014,Chennai Super Kings,44.36709135374461,4.0,79163,0.4701696505448553,54138,67158
137,30-04-2009,Chennai Super Kings,44.36709135374461,4.0,35939,0.7163656499224738,281800,325781
347,30-04-2012,Chennai Super Kings,44.36709135374461,3.0,58925,0.3442417214138266,141176,156801
422,30-04-2013,Chennai Super Kings,44.36709135374461,4.0,52941,0.6054363548387204,125945,146502
527,30-04-2015,Chennai Super Kings,44.36709135374461,3.0,31834,0.667152023540541,54017,64421
7923,30-04-2018,Chennai Super Kings,44.36709135374461,3.0,28047,0.47959694190189395,60451,69067
516,30-05-2014,Chennai Super Kings,44.36709135374461,2.0,36105,0.4813943494857119,244028,271146
202,31-03-2010,Chennai Super Kings,44.36709135374461,3.0,85766,0.6042765175844401,143863,169839
11148,31-03-2019,Chennai Super Kings,44.36709135374461,3.0,25707,0.5505991109959535,60278,69499
116,31-05-2008,Chennai Super Kings,44.36709135374461,4.0,31976,0.3002588656540493,271552,291070
204,01-04-2010,Deccan Chargers,30.284978243203348,0.0,54262,0.4156626845460619,93764,106994
77,01-05-2008,Deccan Chargers,30.284978243203348,0.0,33776,0.49864504519525404,173030,193672
272,01-05-2011,Deccan Chargers,30.284978243203348,0.0,40080,0.3630301820314933,182206,199452
348,01-05-2012,Deccan Chargers,30.284978243203348,1.0,76842,0.4525825683570096,112943,130859
140,02-05-2009,Deccan Chargers,30.284978243203348,1.0,71373,0.36553145747560656,145667,163462
207,03-04-2010,Deccan Chargers,30.284978243203348,1.0,16776,0.46298293694466097,104318,115664
111,03-05-2008,Deccan Chargers,30.284978243203348,1.0,65016,0.4663377272678839,153423,174243
275,03-05-2011,Deccan Chargers,30.284978243203348,1.0,19474,0.5351754676593713,153998,172437
144,04-05-2009,Deccan Chargers,30.284978243203348,0.0,68053,0.49082406760004993,110128,127753
352,04-05-2012,Deccan Chargers,30.284978243203348,0.0,31959,0.5502789721040756,269128,301952
210,05-04-2010,Deccan Chargers,30.284978243203348,0.0,15530,0.5383544007473922,71869,81169
279,05-05-2011,Deccan Chargers,30.284978243203348,0.0,13748,0.6031339994264311,283540,319126
85,06-05-2008,Deccan Chargers,30.284978243203348,1.0,23545,0.5873783040960115,298106,335489
147,06-05-2009,Deccan Chargers,30.284978243203348,2.0,76199,0.5768123835134716,55039,69017
356,06-05-2012,Deccan Chargers,30.284978243203348,2.0,44766,0.8104867428466722,202353,239639
313,07-04-2012,Deccan Chargers,30.284978243203348,2.0,83530,0.5347402636642329,162935,188722
214,08-04-2010,Deccan Chargers,30.284978243203348,3.0,71087,0.7593571503858862,60442,76739
359,08-05-2012,Deccan Chargers,30.284978243203348,2.0,78840,0.5412218402243933,123788,145080
236,09-04-2011,Deccan Chargers,30.284978243203348,1.0,64384,0.4917149085194108,169729,192868
316,09-04-2012,Deccan Chargers,30.284978243203348,1.0,61005,0.4626834817786803,77586,90875
89,09-05-2008,Deccan Chargers,30.284978243203348,1.0,56576,0.6509725798448429,103053,122136
151,09-05-2009,Deccan Chargers,30.284978243203348,0.0,49353,0.6640503392887938,231561,267259
216,10-04-2010,Deccan Chargers,30.284978243203348,1.0,72003,0.559978385596473,264176,300971
286,10-05-2011,Deccan Chargers,30.284978243203348,1.0,93211,0.6133546774502706,136346,162401
331,10-05-2012,Deccan Chargers,30.284978243203348,1.0,62733,0.37227795340769165,117087,132087
240,11-04-2011,Deccan Chargers,30.284978243203348,1.0,75318,0.3451220177487788,193697,214607
92,11-05-2008,Deccan Chargers,30.284978243203348,1.0,99474,0.6246326885797454,84397,104896
155,11-05-2009,Deccan Chargers,30.284978243203348,1.0,33664,0.48731885020969784,108671,122637
175,12-03-2010,Deccan Chargers,30.284978243203348,1.0,77172,0.5749302417397503,166214,193052
220,12-04-2010,Deccan Chargers,30.284978243203348,2.0,95616,0.4282712050043922,272857,305799
158,13-05-2009,Deccan Chargers,30.284978243203348,2.0,36736,0.6656988469704775,116897,136143
366,13-05-2012,Deccan Chargers,30.284978243203348,2.0,10854,0.34595813281109633,207221,222653
179,14-03-2010,Deccan Chargers,30.284978243203348,2.0,48623,0.3614414913517311,241102,263402
245,14-04-2011,Deccan Chargers,30.284978243203348,3.0,17392,0.6444311583712345,250978,285073
292,14-05-2011,Deccan Chargers,30.284978243203348,3.0,65680,0.23901582070170996,186355,201840
98,15-05-2008,Deccan Chargers,30.284978243203348,3.0,56717,0.5378568868094916,188682,214659
225,16-04-2010,Deccan Chargers,30.284978243203348,4.0,97092,0.48926740044034234,224398,256074
249,16-04-2011,Deccan Chargers,30.284978243203348,3.0,60859,0.42640480807999703,64924,76555
163,16-05-2009,Deccan Chargers,30.284978243203348,3.0,36309,0.48000601514096314,163143,182444
295,16-05-2011,Deccan Chargers,30.284978243203348,3.0,97455,0.415247650691019,160253,183316
328,17-04-2012,Deccan Chargers,30.284978243203348,3.0,73734,0.65422559460485,257234,298274
164,17-05-2009,Deccan Chargers,30.284978243203348,2.0,80467,0.680449708836161,150297,178806
229,18-04-2010,Deccan Chargers,30.284978243203348,3.0,62662,0.4314262413211655,50869,61533
102,18-05-2008,Deccan Chargers,30.284978243203348,2.0,22688,0.5275524877468531,147088,164885
373,18-05-2012,Deccan Chargers,30.284978243203348,2.0,35342,0.36749235290639526,51014,58306
186,19-03-2010,Deccan Chargers,30.284978243203348,3.0,47157,0.6073052159003127,60103,72127
121,19-04-2009,Deccan Chargers,30.284978243203348,4.0,77863,0.6047009174643314,263594,303268
253,19-04-2011,Deccan Chargers,30.284978243203348,4.0,62083,0.470473776729231,160317,181619
323,19-04-2012,Deccan Chargers,30.284978243203348,4.0,75733,0.5016885058419895,277079,312462
64,20-04-2008,Deccan Chargers,30.284978243203348,3.0,99045,0.4906234550477329,214530,245494
376,20-05-2012,Deccan Chargers,30.284978243203348,3.0,44698,0.3381542166319724,271677,294529
189,21-03-2010,Deccan Chargers,30.284978243203348,3.0,90623,0.6546004147600127,132409,158815
171,21-05-2009,Deccan Chargers,30.284978243203348,2.0,32671,0.42330467611175693,73248,82725
300,21-05-2011,Deccan Chargers,30.284978243203348,3.0,35184,0.4239850727742079,270232,296674
66,22-04-2008,Deccan Chargers,30.284978243203348,3.0,52107,0.4849580145538167,224588,251590
124,22-04-2009,Deccan Chargers,30.284978243203348,3.0,96202,0.5995548585362278,210133,244959
232,22-04-2010,Deccan Chargers,30.284978243203348,2.0,61663,0.4408696784907969,205242,229514
337,22-04-2012,Deccan Chargers,30.284978243203348,2.0,25708,0.3047814778596556,58024,64140
172,22-05-2009,Deccan Chargers,30.284978243203348,2.0,59811,0.4113001939270466,263286,290934
108,23-05-2008,Deccan Chargers,30.284978243203348,2.0,12811,0.5424140419078991,284864,317057
68,24-04-2008,Deccan Chargers,30.284978243203348,1.0,66250,0.7189750287809187,135947,162129
233,24-04-2010,Deccan Chargers,30.284978243203348,1.0,82082,0.3740080033626844,224875,249913
260,24-04-2011,Deccan Chargers,30.284978243203348,1.0,44754,0.3703498232519171,200368,219693
174,24-05-2009,Deccan Chargers,30.284978243203348,1.0,21411,0.3487404499161184,141829,153871
128,25-04-2009,Deccan Chargers,30.284978243203348,2.0,12911,0.3363275008700659,142708,153607
80,25-05-2008,Deccan Chargers,30.284978243203348,2.0,77270,0.6205691460081431,136664,161361
195,26-03-2010,Deccan Chargers,30.284978243203348,2.0,93763,0.649468857536438,199329,234605
341,26-04-2012,Deccan Chargers,30.284978243203348,3.0,18680,0.5177755893580402,193927,215886
72,27-04-2008,Deccan Chargers,30.284978243203348,3.0,94896,0.4532287227859143,135178,156929
131,27-04-2009,Deccan Chargers,30.284978243203348,3.0,93879,0.6791143786862626,151121,181043
265,27-04-2011,Deccan Chargers,30.284978243203348,4.0,81295,0.5173908041656504,70025,85409
114,27-05-2008,Deccan Chargers,30.284978243203348,4.0,98614,0.6089436709360434,185530,217995
199,28-03-2010,Deccan Chargers,30.284978243203348,3.0,21111,0.44835510582781846,113610,125917
346,29-04-2012,Deccan Chargers,30.284978243203348,2.0,47504,0.5044243854223773,120843,137793
136,30-04-2009,Deccan Chargers,30.284978243203348,1.0,11802,0.37626583545529535,157237,170258
11149,01-04-2019,Delhi Capitals,46.445198278903675,0.0,18155,0.5629248971893585,265033,296701
11341,01-05-2019,Delhi Capitals,46.445198278903675,0.0,83656,0.5190937750773316,230903,263254
11152,04-04-2019,Delhi Capitals,46.445198278903675,0.0,49384,0.4105436767586216,224499,247884
11344,04-05-2019,Delhi Capitals,46.445198278903675,1.0,57254,0.41188928504735384,274881,303264
11311,07-04-2019,Delhi Capitals,46.445198278903675,2.0,31918,0.6615958503338744,180299,207361
11413,08-05-2019,Delhi Capitals,46.445198278903675,3.0,95981,0.6971668750461817,219578,259806
11414,10-05-2019,Delhi Capitals,46.445198278903675,3.0,70713,0.4786864663332679,55668,68082
11317,12-04-2019,Delhi Capitals,46.445198278903675,4.0,40306,0.5067753572762163,272542,304210
11321,14-04-2019,Delhi Capitals,46.445198278903675,4.0,26646,0.5400114474648217,228267,255598
11325,18-04-2019,Delhi Capitals,46.445198278903675,3.0,56843,0.5148031758159687,123233,141619
11328,20-04-2019,Delhi Capitals,46.445198278903675,3.0,26371,0.332570227946137,205489,221807
11331,22-04-2019,Delhi Capitals,46.445198278903675,4.0,87371,0.5427870677190386,131982,155060
11139,24-03-2019,Delhi Capitals,46.445198278903675,4.0,12049,0.29121109653993915,156133,166445
11141,26-03-2019,Delhi Capitals,46.445198278903675,3.0,41616,0.42673158087423807,60751,70111
11337,28-04-2019,Delhi Capitals,46.445198278903675,4.0,30932,0.5505427146624817,96218,109919
11146,30-03-2019,Delhi Capitals,46.445198278903675,4.0,39855,0.5599994207924838,176649,200433
349,01-05-2012,Delhi Daredevils,32.7359434066313,1.0,71434,0.418992691579051,57352,69311
424,01-05-2013,Delhi Daredevils,32.7359434066313,2.0,82694,0.45415630598130824,260124,292030
548,01-05-2015,Delhi Daredevils,32.7359434066313,3.0,53016,0.4406163491001546,138835,156381
79,02-05-2008,Delhi Daredevils,32.7359434066313,4.0,17400,0.489715583686393,147493,163688
141,02-05-2009,Delhi Daredevils,32.7359434066313,4.0,52642,0.49732056533643365,78927,92051
274,02-05-2011,Delhi Daredevils,32.7359434066313,3.0,25151,0.5668468129529111,222166,249877
39,02-05-2017,Delhi Daredevils,32.7359434066313,3.0,61407,0.44831031371102165,151948,171722
7925,02-05-2018,Delhi Daredevils,32.7359434066313,3.0,76690,0.5373396191913555,235194,268148
382,03-04-2013,Delhi Daredevils,32.7359434066313,2.0,14499,0.5507015764487191,79493,89708
480,03-05-2014,Delhi Daredevils,32.7359434066313,2.0,16295,0.5198289377371865,273319,303374
553,03-05-2015,Delhi Daredevils,32.7359434066313,2.0,69040,0.47403941775505254,254611,285663
607,03-05-2016,Delhi Daredevils,32.7359434066313,2.0,22183,0.5180645464275441,81707,92401
209,04-04-2010,Delhi Daredevils,32.7359434066313,2.0,39299,0.5751740273393576,249886,282571
82,04-05-2008,Delhi Daredevils,32.7359434066313,2.0,22874,0.5839184867716312,188368,212663
428,04-05-2013,Delhi Daredevils,32.7359434066313,2.0,42711,0.6815372684826906,206470,238894
41,04-05-2017,Delhi Daredevils,32.7359434066313,3.0,15539,0.4009973763693738,85842,94290
309,05-04-2012,Delhi Daredevils,32.7359434066313,3.0,63351,0.4559992609004597,63261,75375
146,05-05-2009,Delhi Daredevils,32.7359434066313,3.0,71267,0.33865313397315977,126709,142427
279,05-05-2011,Delhi Daredevils,32.7359434066313,4.0,58354,0.5931009464327855,145985,169146
483,05-05-2014,Delhi Daredevils,32.7359434066313,4.0,12557,0.4665492493643253,156616,172495
556,05-05-2015,Delhi Daredevils,32.7359434066313,3.0,48360,0.5206190982029326,237776,267379
609,05-05-2016,Delhi Daredevils,32.7359434066313,2.0,92018,0.43956614305533603,117173,136685
7929,05-05-2018,Delhi Daredevils,32.7359434066313,1.0,12200,0.46732960050221745,81781,90654
385,06-04-2013,Delhi Daredevils,32.7359434066313,0.0,78497,0.6223190105426658,63652,79433
44,06-05-2017,Delhi Daredevils,32.7359434066313,0.0,56975,0.5694233410485984,55103,67085
213,07-04-2010,Delhi Daredevils,32.7359434066313,0.0,31357,0.48884779423410546,75500,86027
312,07-04-2012,Delhi Daredevils,32.7359434066313,0.0,87505,0.5767813919476397,296404,339356
282,07-05-2011,Delhi Daredevils,32.7359434066313,0.0,12869,0.5789900080037874,150336,169041
357,07-05-2012,Delhi Daredevils,32.7359434066313,0.0,71135,0.46085744833132647,216601,243688
